sku,product_name,dsc_product_brand_name,dsc_image_url,bi_category_one,bi_category_two,bi_category_three
MA983FA07OH2UNAFAMZ,Maroon Aztec T-shirt,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/12/89919/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA0VHT9YNAFAMZ,White Aztec T-shirt,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/52/89919/1.jpg,Men's clothing,T-shirts,Short sleeves
AF621AA022WAZNAFAMZ,DASHIKI SHIRTS,AFRICA,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/03/494411/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0N5O8CNAFAMZ,Grey Long sleeve t shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/38/895852/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW04OEBYNAFAMZ,3 Pack V Neck T-shirts /white Black /Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/07/856782/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0ZYS5ANAFAMZ,"Gym Bodybuilder  T-shirtTee ""Beast Mode On"" Boy'S Men'S Tshirt",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/60/409342/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0BO2QYNAFAMZ,Atletico Madrid FC 19/20 football soccer shirt home kit jersey tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/19/599082/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW1IQVOMNAFAMZ,19SS VLONE X Palm Angels Miami T Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/91/953382/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA00263YNAFAMZ,Plain Black V-Neck T-Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/10123/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW013TX6NAFAMZ,Black Plain Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/01/858362/1.jpg,Men's clothing,T-shirts,Short sleeves
EN499AA19IM2KNAFAMZ,100% Kenyan Local Cotton Tusker UnisexT-Shirt,Enkaya Designs,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/76/451132/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0QH91DNAFAMZ,Men's Autumn Casual Formal Slim Fit Solid Long Sleeve Dress,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/44/474881/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0J8AN1NAFAMZ,Shinewerop   New Army Military Shirt Men Camouflage Fitness T Shirt Tactical Combat T-Shirt Quick Dry Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/32/299741/1.jpg,Men's clothing,T-shirts,Short sleeves
EN499AA03U9Q4NAFAMZ,100% Kenyan Local Cotton Tusker UnisexT-Shirt,Enkaya Designs,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/451132/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0XGCRNNAFAMZ,Men's Denim Shirts Slim Long Sleeve  Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/190371/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA01OCUKNAFAMZ,Black Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/02/816012/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA14H4CENAFAMZ,Bob Marley Rasta Reggae God Rastaman Ganja men's clothing top t shirt white,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/67/983422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1FC806NAFAMZ,Men's Fashion TShirts Plain - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/86/230662/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA05HULXNAFAMZ,2018 Mens Sweatshirts 3D Lightning Lion Printed Hoodies Spring Autumn Long Sleeved Sportswear,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/09/230901/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1CXJDYNAFAMZ,Mens Polos Shirts Short Sleeve Shirt-Orange,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/82/186342/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0NFIS8NAFAMZ,Embroidered Grey T-shirt.,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/355352/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW19L808NAFAMZ,Red Plain Cotton Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/76/572872/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0WMZ61NAFAMZ,Mens Business Shirts Office Men - Red,GeneAfrica,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/54/819721/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0CM5D0NAFAMZ,Two pack V-neck tshirts white and black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/21/188772/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA03ZBE4NAFAMZ,Long Sleeved Floral Men's Slim Fit Shirt CS433 - Black&Gold,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/06/686572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0JJCZWNAFAMZ,White Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/32/816012/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1EYGG6NAFAMZ,Russian Hammer And Sickle - Soviet Russia Mens Tee Cotton Blend T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/85/588422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0V81MUNAFAMZ,Black Boss Lady Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/52/443462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0Z2CBWNAFAMZ,Navy Blue Long sleeve t shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/58/895852/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0NDBE6NAFAMZ,hang pinch dog totem Men's Short Sleeve T-Shirt - black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/252462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0NK9QENAFAMZ,Mens Take It Off Funny Sexual Pool Party Shirt T-Shirt Bra Summer  O-Neck,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/576902/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0HPXMANAFAMZ,"3 pack tshirts white, black, grey",Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/29/763442/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1860BQNAFAMZ,2-in-1 Men's Short Sleeve Shorts Set - Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/183462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA06M8Z6NAFAMZ,Black Plain Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/115762/1.jpg,Men's clothing,T-shirts,Short sleeves
BR591MW0CIKYINAFAMZ,Mens Short Sleeve Printed Round Neck Tee - 150 Grams,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/21/022362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA00XEUJNAFAMZ,Couple casual sports suit short-sleeved trousers two-piece suit,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/01/558891/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0JO36ANAFAMZ,Black Higher State Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/33/036562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW00IVLMNAFAMZ,Black Reggae Custom Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/880762/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0PJOYANAFAMZ,Men Shirt Long Sleeve 3D Splash Ink Print Shirts Casual Blouse Plus Size MR/L- Multicolor,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/42/909202/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0MREYUNAFAMZ,Men's Fashion 2 T Shirts Plain - Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/38/230662/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0XSMYANAFAMZ,Round Neck Plain T-Shirt - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/763442/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1NENBUNAFAMZ,Grey Africa Peace Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/780762/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1ANL98NAFAMZ,Did i roll my eyes loud? T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/362972/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0Q04O8NAFAMZ,Angry monkey head Monkey head Branded T-Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/676072/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA09EOT5NAFAMZ,Printed T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/801881/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1CYRMZNAFAMZ,Men's Short Sleeve T-Shirt big sp letter - black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/82/243691/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0U61R7NAFAMZ,Men's Short Sleeve T-Shirt Star pattern - grey,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/50/670691/1.jpg,Men's clothing,T-shirts,Short sleeves
BR591MW1HLHP6NAFAMZ,Mens Short Sleeve Printed Round Neck Tee - 150 Grams,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/90/022362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1AUEBGNAFAMZ,Red Cotton T-shirt(heavyweight),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/78/680572/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA002032NAFAMZ,Marshmello Face T shirt DJ Music Concert Festival Black White Mens Top XS-3XL,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/00/093422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0GRV3ANAFAMZ,Grey T shirt_Daddy,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/28/173862/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0OE0AYNAFAMZ,Aki Wewe,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/40/964362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA06TDJANAFAMZ,Stylish Branded Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/448262/1.jpg,Men's clothing,T-shirts,Short sleeves
25191MW0EUE90NAFAMZ,RICK AND MORTY CARTOON TSHIRT WHITE,254redink,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/932772/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW085DE2NAFAMZ,King and Queen Couple T-shirts - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/13/687562/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0PX1Q2NAFAMZ,Black Eminem T-shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/532282/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1BNDD6NAFAMZ,Never Give Up Print Navy Blue Cotton T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/80/032362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA08YWCPNAFAMZ,v neck tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/065161/1.jpg,Men's clothing,T-shirts,Short sleeves
FA213AA07125LNAFAMZ,Blue Fashionable Slim Fit  Polo,FASHION,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/11/806761/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0QXBSNNAFAMZ,2-in-1 Men's Short Sleeve Shorts Set - Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/45/224951/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA09F6LZNAFAMZ,Men's Shirts Polo T-Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/15/824951/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1BN0K2NAFAMZ,Black Branded T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/80/015762/1.jpg,Men's clothing,T-shirts,Short sleeves
BR591MW0HVHEINAFAMZ,Mens Short Sleeve Printed Round Neck Tee - 150 Grams,Jack & Jones,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/30/022362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1KGDSONAFAMZ,V-Neck Plain T-Shirt - Casual Slim Fit,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/94/822872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA18E11WNAFAMZ,Long Sleeved Floral Men's Slim Fit Shirt CS43 - Black&Gold,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/557652/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA18M7IFNAFAMZ,whiskyky store  Men's Casual African Print O Neck Pullover Long Sleeved T-shirt Top Blouse,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/74/939271/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW15OOIANAFAMZ,White Branded T-shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/70/015762/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW13DBTKNAFAMZ,Navy Blue Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/66/126872/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0EUQT8NAFAMZ,Long Sleeved Floral Men's Slim Fit Shirt CS43 - Black&Gold,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/949052/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1EYLABNAFAMZ,CROSS Mens T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/85/594691/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0TFED6NAFAMZ,NEVER GIVE UP Print Funny Tees Casual Tops,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/49/427322/1.jpg,Men's clothing,T-shirts,Short sleeves
KA576AA0NQKDTNAFAMZ,Kaka Empire T-shirt,Kaka Empire,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/39/870641/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0XNTTSNAFAMZ,4 Pack of POLO Tshirt / Polo ShirtS,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/56/539072/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW10W40ANAFAMZ,African Dashiki Tshirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/61/964362/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA039HHQNAFAMZ,Men's T-Shirt Short Sleeve Car Print,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/05/481422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0HWIIMNAFAMZ,Black Plain Cotton T-shirt(Premium heavy),Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/30/070462/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1IVCATNAFAMZ,A pack of 4 Round Neck Plain T-Shirt -Black,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/92/161541/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0PM4CENAFAMZ,Kenyan Flag Tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/022462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1F2WI4NAFAMZ,Black Long-sleeved tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/85/795852/1.jpg,Men's clothing,T-shirts,Short sleeves
IN696AA0ZC491NAFAMZ,Casual Denim Men Shirts Jean Shirt-Blue,Indian,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/59/351941/1.jpg,Men's clothing,T-shirts,Short sleeves
TH768AA1MCL5YNAFAMZ,Black V Neck T-Shirt,THE PEARL,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/98/00503/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1JUJGVNAFAMZ,Male af short sleeve POLO lapels Paul unlined upper garment business Xi492,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/93/803791/1.jpg,Men's clothing,T-shirts,Short sleeves
MA983FA11G5BQNAFAMZ,Navy Blue Tribal Afro T-shirt,Mavazi Afrique,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/62/89919/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA00TNGENAFAMZ,Mercedes Benz T shirt Funny Never Underestimate An Old Man NEW Mens Top XS-3XL,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/01/383422/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW1MY9LANAFAMZ,Stay Woke,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/016462/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW1N3COONAFAMZ,New shirt men's summer print fashion wild men's short-sleeved shirt-Multi6,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/99/253752/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1JP4IKNAFAMZ,Branded Christian's T shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/93/551132/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1KPL9QNAFAMZ,blaite monkey totem Men's Short Sleeve T-Shirt - black,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/95/252462/1.jpg,Men's clothing,T-shirts,Short sleeves
IN696AA1L8VB9NAFAMZ,Casual Denim Men Shirts Jean Shirt-Blue,Indian,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/96/151941/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA1D2BGENAFAMZ,Plain Black V-Neck T-Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/82/409342/1.jpg,Men's clothing,T-shirts,Short sleeves
RE707AA1J9BW8NAFAMZ,Light Grey Heavy Cotton Men's T Shirt,FRUIT OF THE LOOM,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/92/8142/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840MW14T3KANAFAMZ,T Shirt Men Long Sleeve New Fashion Print Spring Men's Brand Clothing Casual Slim V-neck Cotton T s,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/68/542282/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW17LBKMNAFAMZ,Soccer LFC Black  Short Sleeve Designer T-Shirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/73/218262/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA19BO3XNAFAMZ,Round Neck T-shirt- Blue,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/76/127181/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW0M5ZD2NAFAMZ,Men's Fashion TShirts Plain - White,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/37/230662/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0Q3JJANAFAMZ,Fashion Art Print T Shirt,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/43/835302/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA0ER84XNAFAMZ,Summer Men's Cool And Thin Breathable Collar Hanging Dyed,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/24/784881/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW13KVYINAFAMZ,Black Add Jesus T-shirt Black.,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/66/479562/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA1JDTD2NAFAMZ,v neck tshirt-Grey,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/93/023462/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113MW18XSEINAFAMZ,Kwa Ground Vitu ni different,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/75/479562/1.jpg,Men's clothing,T-shirts,Short sleeves
GE840AA0P7NORNAFAMZ,Men's long sleeve t-shirt rock pattern - white,Generic,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/42/347691/1.jpg,Men's clothing,T-shirts,Short sleeves
FA113AA030KAXNAFAMZ,v neck tshirt,Fashion,https://KE.jumia.is/8Li7NPjyv6kPxt_SwFO4Q_UdypA=/fit-in/220x220/filters:fill(white)/product/05/065161/1.jpg,Men's clothing,T-shirts,Short sleeves
